"";"name";"no_overlap";"components";"order";"max_Ct";"min_Ct";"max_diam";"min_diam";"max_between"
"2681";"Coccycua cinerea";0,53;1;553;0,53;0,53;17;17;0
"2682";"Coccycua cinerea";0,55;1;537;0,55;0,55;18;18;0
"2683";"Coccycua cinerea";0,57;1;509;0,57;0,57;17;17;0
"2684";"Coccycua cinerea";NA;21;2;0,59;0,59;1;1;0
"2685";"Coccyzus euleri";0,23;1;877;0,23;0,23;11;11;1530
"2686";"Coccyzus euleri";0,25;1;867;0,25;0,25;12;12;2379,8
"2687";"Coccyzus euleri";0,27;1;853;0,27;0,27;12;12;2273,2
"2688";"Coccyzus euleri";0,29;1;839;0,29;0,29;11;11;3454,8
"2689";"Coccyzus euleri";0,31;1;806;0,31;0,31;11;11;2055,9
"2690";"Coccyzus euleri";0,33;1;796;0,33;0,33;13;13;2647,9
"2691";"Coccyzus euleri";0,35;1;783;0,35;0,35;13;13;3475,4
"2692";"Coccyzus euleri";0,37;1;769;0,37;0,37;16;16;3524,3
"2693";"Coccyzus euleri";0,39;1;751;0,39;0,39;16;16;4900,9
"2694";"Coccyzus euleri";0,41;1;723;0,41;0,41;15;15;3204,9
"2695";"Coccyzus euleri";0,43;1;689;0,43;0,43;14;14;2563
"2696";"Coccyzus euleri";0,45;1;661;0,45;0,45;15;15;2937,4
"2697";"Coccyzus euleri";0,47;1;610;0,47;0,47;14;14;5432,2
"2698";"Coccyzus euleri";0,49;1;598;0,49;0,49;14;14;4917,1
"2699";"Coccyzus euleri";0,51;1;578;0,51;0,51;16;16;6363,3
"2700";"Coccyzus euleri";0,53;1;553;0,53;0,53;17;17;7031,5
"2701";"Coccyzus euleri";0,55;1;537;0,55;0,55;18;18;3218,8
"2702";"Coccyzus euleri";0,57;1;509;0,57;0,57;17;17;2848,4
"2703";"Coccyzus euleri";NA;2;17;0,61;0,61;7;7;14,5
"2704";"Coccyzus euleri";NA;2;22;0,59;0,59;9;9;38,8
"2705";"Coccyzus euleri";NA;5;7;0,63;0,63;3;3;7,5
"2706";"Coccyzus euleri";NA;7;5;0,65;0,65;2;2;3,5
"2707";"Coccyzus euleri";NA;10;4;0,69;0,69;2;2;0
"2708";"Coccyzus euleri";NA;11;4;0,67;0,67;2;2;0,5
"2709";"Coccyzus euleri";NA;20;2;0,73;0,73;1;1;0
"2710";"Coccyzus euleri";NA;21;2;0,71;0,71;1;1;0
"2711";"Colaptes punctigula";0,23;1;877;0,23;0,23;11;11;702,4
"2712";"Colaptes punctigula";0,25;1;867;0,25;0,25;12;12;1385,3
"2713";"Colaptes punctigula";0,27;1;853;0,27;0,27;12;12;1692,8
"2714";"Colaptes punctigula";0,29;1;839;0,29;0,29;11;11;2042
"2715";"Colaptes punctigula";0,31;1;806;0,31;0,31;11;11;1499,2
"2716";"Colaptes punctigula";0,33;1;796;0,33;0,33;13;13;120,7
"2717";"Colaptes punctigula";0,35;1;783;0,35;0,35;13;13;41,2
"2718";"Colaptes punctigula";0,37;1;769;0,37;0,37;16;16;73,7
"2719";"Colaptes punctigula";0,39;1;751;0,39;0,39;16;16;57,7
"2720";"Colaptes punctigula";0,41;1;723;0,41;0,41;15;15;68,8
"2721";"Colaptes punctigula";0,43;1;689;0,43;0,43;14;14;10,5
"2722";"Colaptes punctigula";0,45;1;661;0,45;0,45;15;15;46,7
"2723";"Colaptes punctigula";0,47;1;610;0,47;0,47;14;14;0
"2724";"Colaptes punctigula";0,49;1;598;0,49;0,49;14;14;0
"2725";"Colaptes punctigula";0,51;1;578;0,51;0,51;16;16;0
"2726";"Colaptes punctigula";0,53;1;553;0,53;0,53;17;17;0
"2727";"Colaptes punctigula";0,55;1;537;0,55;0,55;18;18;0
"2728";"Colaptes punctigula";0,57;1;509;0,57;0,57;17;17;0
"2729";"Colaptes punctigula";NA;20;2;0,59;0,59;1;1;0
"2730";"Colibri delphinae";0,23;1;877;0,23;0,23;11;11;1415,2
"2731";"Colibri delphinae";0,25;1;867;0,25;0,25;12;12;80,3
"2732";"Colinus cristatus";0,23;1;877;0,23;0,23;11;11;639,7
"2733";"Colinus cristatus";0,25;1;867;0,25;0,25;12;12;592
"2734";"Colinus cristatus";0,27;1;853;0,27;0,27;12;12;547,8
"2735";"Colinus cristatus";0,29;1;839;0,29;0,29;11;11;167,6
"2736";"Colinus cristatus";0,31;1;806;0,31;0,31;11;11;357,7
"2737";"Colinus cristatus";0,33;1;796;0,33;0,33;13;13;1979,5
"2738";"Colinus cristatus";0,35;1;783;0,35;0,35;13;13;3725,9
"2739";"Colinus cristatus";0,37;1;769;0,37;0,37;16;16;4029,1
"2740";"Colinus cristatus";0,39;1;751;0,39;0,39;16;16;0,4
"2741";"Colinus cristatus";0,41;1;723;0,41;0,41;15;15;0,5
"2742";"Colinus cristatus";NA;2;8;0,65;0,65;4;4;6
"2743";"Colinus cristatus";NA;2;14;0,45;0,45;3;3;0,1
"2744";"Colinus cristatus";NA;3;9;0,57;0,55;2;2;1
"2745";"Colinus cristatus";NA;3;11;0,53;0,53;4;4;0,5
"2746";"Colinus cristatus";NA;3;12;0,51;0,51;4;4;0,8
"2747";"Colinus cristatus";NA;3;13;0,49;0,49;3;3;0,4
"2748";"Colinus cristatus";NA;3;14;0,47;0,43;3;3;0,5
"2749";"Colinus cristatus";NA;4;8;0,63;0,63;4;4;6
"2750";"Colinus cristatus";NA;4;9;0,61;0,61;3;3;7
"2751";"Colinus cristatus";NA;5;9;0,59;0,59;2;2;0,5
"2752";"Colonia colonus";0,23;1;877;0,23;0,23;11;11;212,8
"2753";"Colonia colonus";0,25;1;867;0,25;0,25;12;12;267,8
"2754";"Colonia colonus";0,27;1;853;0,27;0,27;12;12;151
"2755";"Colonia colonus";0,29;1;839;0,29;0,29;11;11;108,5
"2756";"Colonia colonus";0,31;1;806;0,31;0,31;11;11;303,5
"2757";"Colonia colonus";0,33;1;796;0,33;0,33;13;13;154,5
"2758";"Colonia colonus";0,35;1;783;0,35;0,35;13;13;75,3
"2759";"Colonia colonus";0,37;1;769;0,37;0,37;16;16;22,5
"2760";"Colonia colonus";0,39;1;751;0,39;0,39;16;16;17,8
"2761";"Colonia colonus";0,41;1;723;0,41;0,41;15;15;13,8
"2762";"Colonia colonus";0,43;1;689;0,43;0,43;14;14;9,1
"2763";"Colonia colonus";0,45;1;661;0,45;0,45;15;15;41,3
"2764";"Colonia colonus";0,47;1;610;0,47;0,47;14;14;16
"2765";"Colonia colonus";0,49;1;598;0,49;0,49;14;14;0
"2766";"Colonia colonus";0,51;1;578;0,51;0,51;16;16;51
"2767";"Colonia colonus";0,53;1;553;0,53;0,53;17;17;551
"2768";"Conioptilon mcilhennyi";0,23;1;877;0,23;0,23;11;11;7,4
"2769";"Conioptilon mcilhennyi";0,25;1;867;0,25;0,25;12;12;4,1
"2770";"Conioptilon mcilhennyi";0,27;1;853;0,27;0,27;12;12;0,9
"2771";"Conioptilon mcilhennyi";0,29;1;839;0,29;0,29;11;11;0
"2772";"Conioptilon mcilhennyi";0,31;1;806;0,31;0,31;11;11;0
"2773";"Conioptilon mcilhennyi";0,33;1;796;0,33;0,33;13;13;0
"2774";"Conioptilon mcilhennyi";0,35;1;783;0,35;0,35;13;13;0
"2775";"Conioptilon mcilhennyi";0,37;1;769;0,37;0,37;16;16;1
"2776";"Conioptilon mcilhennyi";0,39;1;751;0,39;0,39;16;16;10
"2777";"Conioptilon mcilhennyi";0,41;1;723;0,41;0,41;15;15;0
"2778";"Conioptilon mcilhennyi";0,43;1;689;0,43;0,43;14;14;0
"2779";"Conioptilon mcilhennyi";0,45;1;661;0,45;0,45;15;15;0
"2780";"Conioptilon mcilhennyi";0,47;1;610;0,47;0,47;14;14;0
"2781";"Conioptilon mcilhennyi";0,49;1;598;0,49;0,49;14;14;0
"2782";"Conioptilon mcilhennyi";0,51;1;578;0,51;0,51;16;16;0
"2783";"Conirostrum bicolor";0,23;1;877;0,23;0,23;11;11;0
"2784";"Conirostrum bicolor";0,25;1;867;0,25;0,25;12;12;0
"2785";"Conirostrum speciosum";0,23;1;877;0,23;0,23;11;11;121,2
"2786";"Conirostrum speciosum";0,25;1;867;0,25;0,25;12;12;110,6
"2787";"Conirostrum speciosum";0,27;1;853;0,27;0,27;12;12;90,2
"2788";"Conirostrum speciosum";0,29;1;839;0,29;0,29;11;11;148,7
"2789";"Conirostrum speciosum";0,31;1;806;0,31;0,31;11;11;166,9
"2790";"Conirostrum speciosum";0,33;1;796;0,33;0,33;13;13;234,9
"2791";"Conirostrum speciosum";0,35;1;783;0,35;0,35;13;13;459,2
"2792";"Conirostrum speciosum";0,37;1;769;0,37;0,37;16;16;64,6
"2793";"Conirostrum speciosum";0,39;1;751;0,39;0,39;16;16;215,3
"2794";"Conirostrum speciosum";0,41;1;723;0,41;0,41;15;15;137,5
"2795";"Conirostrum speciosum";0,43;1;689;0,43;0,43;14;14;65,8
"2796";"Conirostrum speciosum";0,45;1;661;0,45;0,45;15;15;861
"2797";"Conirostrum speciosum";0,47;1;610;0,47;0,47;14;14;455,9
"2798";"Conirostrum speciosum";0,49;1;598;0,49;0,49;14;14;415,8
"2799";"Conirostrum speciosum";0,51;1;578;0,51;0,51;16;16;563,5
"2800";"Conirostrum speciosum";0,53;1;553;0,53;0,53;17;17;0
"2801";"Conirostrum speciosum";0,55;1;537;0,55;0,55;18;18;0
"2802";"Conirostrum speciosum";0,57;1;509;0,57;0,57;17;17;0
"2803";"Conirostrum speciosum";NA;2;22;0,59;0,59;9;9;0
"2804";"Conopias parvus";0,23;1;877;0,23;0,23;11;11;1815
"2805";"Conopias parvus";0,25;1;867;0,25;0,25;12;12;1804,1
"2806";"Conopias parvus";0,27;1;853;0,27;0,27;12;12;3833,6
"2807";"Conopias parvus";0,29;1;839;0,29;0,29;11;11;1179
"2808";"Conopias parvus";0,31;1;806;0,31;0,31;11;11;1552,7
"2809";"Conopias parvus";0,33;1;796;0,33;0,33;13;13;1737,5
"2810";"Conopias parvus";0,35;1;783;0,35;0,35;13;13;2726
"2811";"Conopias parvus";0,37;1;769;0,37;0,37;16;16;3940,4
"2812";"Conopias parvus";0,39;1;751;0,39;0,39;16;16;4159,3
"2813";"Conopias parvus";0,41;1;723;0,41;0,41;15;15;933,3
"2814";"Conopias parvus";0,43;1;689;0,43;0,43;14;14;925,5
"2815";"Conopias parvus";0,45;1;661;0,45;0,45;15;15;2096,8
"2816";"Conopias parvus";0,47;1;610;0,47;0,47;14;14;883,1
"2817";"Conopias parvus";0,49;1;598;0,49;0,49;14;14;868,9
"2818";"Conopias parvus";0,51;1;578;0,51;0,51;16;16;1243,9
"2819";"Conopias parvus";0,53;1;553;0,53;0,53;17;17;1120
"2820";"Conopias parvus";0,55;1;537;0,55;0,55;18;18;1935,7
"2821";"Conopias parvus";0,57;1;509;0,57;0,57;17;17;746,9
"2822";"Conopias parvus";0,59;1;441;0,59;0,59;16;16;720,8
"2823";"Conopias parvus";0,61;1;413;0,61;0,61;17;17;206,6
"2824";"Conopias parvus";0,63;1;376;0,63;0,63;18;18;5,5
"2825";"Conopias parvus";0,65;1;356;0,65;0,65;20;20;15,7
"2826";"Conopias parvus";0,67;1;251;0,67;0,67;10;10;27,4
"2827";"Conopias parvus";0,69;1;226;0,69;0,69;12;12;47,8
"2828";"Conopias parvus";0,71;1;191;0,71;0,71;13;13;189,1
"2829";"Conopias parvus";NA;1;95;0,81;0,81;9;9;0
"2830";"Conopias parvus";NA;1;113;0,79;0,79;8;8;0
"2831";"Conopias parvus";NA;1;127;0,77;0,77;10;10;0,2
"2832";"Conopias parvus";NA;1;155;0,75;0,75;13;13;0
"2833";"Conopias parvus";NA;1;168;0,73;0,73;13;13;0,1
"2834";"Conopias trivirgatus";0,23;1;877;0,23;0,23;11;11;0
"2835";"Conopias trivirgatus";0,25;1;867;0,25;0,25;12;12;0
"2836";"Conopophaga aurita";0,23;1;877;0,23;0,23;11;11;381,9
"2837";"Conopophaga aurita";0,25;1;867;0,25;0,25;12;12;358,6
"2838";"Conopophaga aurita";0,27;1;853;0,27;0,27;12;12;562
"2839";"Conopophaga aurita";0,29;1;839;0,29;0,29;11;11;159
"2840";"Conopophaga aurita";0,31;1;806;0,31;0,31;11;11;49,5
"2841";"Conopophaga aurita";0,33;1;796;0,33;0,33;13;13;96,4
"2842";"Conopophaga aurita";0,35;1;783;0,35;0,35;13;13;25,4
"2843";"Conopophaga aurita";0,37;1;769;0,37;0,37;16;16;12,9
"2844";"Conopophaga aurita";0,39;1;751;0,39;0,39;16;16;9,5
"2845";"Conopophaga aurita";0,41;1;723;0,41;0,41;15;15;11,8
"2846";"Conopophaga aurita";0,43;1;689;0,43;0,43;14;14;4
"2847";"Conopophaga aurita";0,45;1;661;0,45;0,45;15;15;3,9
"2848";"Conopophaga aurita";0,47;1;610;0,47;0,47;14;14;0,8
"2849";"Conopophaga aurita";0,49;1;598;0,49;0,49;14;14;1,5
"2850";"Conopophaga aurita";0,51;1;578;0,51;0,51;16;16;2,4
"2851";"Conopophaga aurita";0,53;1;553;0,53;0,53;17;17;0,5
"2852";"Conopophaga aurita";0,55;1;537;0,55;0,55;18;18;0,7
"2853";"Conopophaga aurita";0,57;1;509;0,57;0,57;17;17;1
"2854";"Conopophaga aurita";0,59;1;441;0,59;0,59;16;16;6,7
"2855";"Conopophaga aurita";NA;21;2;0,61;0,61;1;1;0
"2856";"Conopophaga aurita";NA;22;2;0,65;0,65;1;1;0
"2857";"Conopophaga aurita";NA;23;2;0,63;0,63;1;1;0
"2858";"Conopophaga melanogaster";0,23;1;877;0,23;0,23;11;11;343,5
"2859";"Conopophaga melanogaster";0,25;1;867;0,25;0,25;12;12;46,4
"2860";"Conopophaga melanogaster";0,27;1;853;0,27;0,27;12;12;51,6
"2861";"Conopophaga melanogaster";0,29;1;839;0,29;0,29;11;11;43,3
"2862";"Conopophaga melanogaster";0,31;1;806;0,31;0,31;11;11;80,5
"2863";"Conopophaga melanogaster";0,33;1;796;0,33;0,33;13;13;6,2
"2864";"Conopophaga melanogaster";0,35;1;783;0,35;0,35;13;13;12
"2865";"Conopophaga melanogaster";0,37;1;769;0,37;0,37;16;16;27,1
"2866";"Conopophaga melanogaster";0,39;1;751;0,39;0,39;16;16;4,5
"2867";"Conopophaga melanogaster";0,41;1;723;0,41;0,41;15;15;7,4
"2868";"Conopophaga melanogaster";0,43;1;689;0,43;0,43;14;14;5,7
"2869";"Conopophaga melanogaster";0,45;1;661;0,45;0,45;15;15;83,1
"2870";"Conopophaga melanogaster";0,47;1;610;0,47;0,47;14;14;189,9
"2871";"Conopophaga melanogaster";0,49;1;598;0,49;0,49;14;14;1227,8
"2872";"Conopophaga melanogaster";0,51;1;578;0,51;0,51;16;16;1722
"2873";"Conopophaga peruviana";0,23;1;877;0,23;0,23;11;11;349,9
"2874";"Conopophaga peruviana";0,25;1;867;0,25;0,25;12;12;319,3
"2875";"Conopophaga peruviana";0,27;1;853;0,27;0,27;12;12;406
"2876";"Conopophaga peruviana";0,29;1;839;0,29;0,29;11;11;303,8
"2877";"Conopophaga peruviana";0,31;1;806;0,31;0,31;11;11;352,8
"2878";"Conopophaga peruviana";0,33;1;796;0,33;0,33;13;13;671,6
"2879";"Conopophaga peruviana";0,35;1;783;0,35;0,35;13;13;443,6
"2880";"Conopophaga peruviana";0,37;1;769;0,37;0,37;16;16;544,6
"2881";"Conopophaga peruviana";0,39;1;751;0,39;0,39;16;16;391,9
"2882";"Conopophaga peruviana";0,41;1;723;0,41;0,41;15;15;176,3
"2883";"Conopophaga peruviana";0,43;1;689;0,43;0,43;14;14;536,9
"2884";"Conopophaga peruviana";0,45;1;661;0,45;0,45;15;15;759,5
"2885";"Conopophaga peruviana";0,47;1;610;0,47;0,47;14;14;544,3
"2886";"Conopophaga peruviana";0,49;1;598;0,49;0,49;14;14;758,1
"2887";"Conopophaga peruviana";0,51;1;578;0,51;0,51;16;16;203,3
"2888";"Conopophaga peruviana";0,53;1;553;0,53;0,53;17;17;68,8
"2889";"Conopophaga peruviana";0,55;1;537;0,55;0,55;18;18;46,6
"2890";"Conopophaga peruviana";0,57;1;509;0,57;0,57;17;17;28,9
"2891";"Conopophaga peruviana";0,59;1;441;0,59;0,59;16;16;11,4
"2892";"Conopophaga peruviana";0,61;1;413;0,61;0,61;17;17;19,6
"2893";"Conopophaga peruviana";0,63;1;376;0,63;0,63;18;18;1,2
"2894";"Conopophaga roberti";0,23;1;877;0,23;0,23;11;11;105,1
"2895";"Conopophaga roberti";0,25;1;867;0,25;0,25;12;12;98,2
"2896";"Conopophaga roberti";0,27;1;853;0,27;0,27;12;12;191,8
"2897";"Conopophaga roberti";0,29;1;839;0,29;0,29;11;11;295,3
"2898";"Conopophaga roberti";0,31;1;806;0,31;0,31;11;11;588,5
"2899";"Conopophaga roberti";0,33;1;796;0,33;0,33;13;13;111,2
"2900";"Conopophaga roberti";0,35;1;783;0,35;0,35;13;13;75
"2901";"Conopophaga roberti";0,37;1;769;0,37;0,37;16;16;157,8
"2902";"Conopophaga roberti";0,39;1;751;0,39;0,39;16;16;1496
"2903";"Conopophaga roberti";0,41;1;723;0,41;0,41;15;15;1440
"2904";"Conopophaga roberti";NA;5;6;0,47;0,47;3;3;0
"2905";"Conopophaga roberti";NA;5;8;0,45;0,43;5;4;10
"2906";"Conopophaga snethlageae";0,23;1;877;0,23;0,23;11;11;287,7
"2907";"Conopophaga snethlageae";0,25;1;867;0,25;0,25;12;12;360,4
"2908";"Conopophaga snethlageae";0,27;1;853;0,27;0,27;12;12;1005,2
"2909";"Conopophaga snethlageae";0,29;1;839;0,29;0,29;11;11;24,8
"2910";"Conopophaga snethlageae";0,31;1;806;0,31;0,31;11;11;37,5
"2911";"Conopophaga snethlageae";0,33;1;796;0,33;0,33;13;13;0,7
"2912";"Conopophaga snethlageae";0,35;1;783;0,35;0,35;13;13;3,4
"2913";"Conopophaga snethlageae";0,37;1;769;0,37;0,37;16;16;1,6
"2914";"Conopophaga snethlageae";0,39;1;751;0,39;0,39;16;16;0
"2915";"Conopophaga snethlageae";0,41;1;723;0,41;0,41;15;15;0
"2916";"Conopophaga snethlageae";0,43;1;689;0,43;0,43;14;14;0
"2917";"Conopophaga snethlageae";0,45;1;661;0,45;0,45;15;15;0
"2918";"Conothraupis speculigera";0,23;1;877;0,23;0,23;11;11;1,8
"2919";"Conothraupis speculigera";0,25;1;867;0,25;0,25;12;12;2,3
"2920";"Conothraupis speculigera";0,27;1;853;0,27;0,27;12;12;3,1
"2921";"Conothraupis speculigera";0,29;1;839;0,29;0,29;11;11;7,5
"2922";"Conothraupis speculigera";0,31;1;806;0,31;0,31;11;11;0
"2923";"Contopus albogularis";0,23;1;877;0,23;0,23;11;11;0
"2924";"Contopus albogularis";0,25;1;867;0,25;0,25;12;12;0
"2925";"Contopus albogularis";0,27;1;853;0,27;0,27;12;12;0
"2926";"Contopus albogularis";NA;5;2;0,29;0,29;1;1;0
"2927";"Contopus albogularis";NA;7;2;0,31;0,31;1;1;0
"2928";"Contopus albogularis";NA;8;2;0,33;0,33;1;1;0
"2929";"Contopus albogularis";NA;9;2;0,35;0,35;1;1;0
"2930";"Contopus sordidulus";0,23;1;877;0,23;0,23;11;11;4,3
"2931";"Contopus sordidulus";0,25;1;867;0,25;0,25;12;12;5,1
"2932";"Contopus sordidulus";0,27;1;853;0,27;0,27;12;12;6,4
"2933";"Contopus sordidulus";0,29;1;839;0,29;0,29;11;11;21,3
"2934";"Contopus sordidulus";0,31;1;806;0,31;0,31;11;11;0
"2935";"Contopus sordidulus";0,33;1;796;0,33;0,33;13;13;3
"2936";"Contopus sordidulus";0,35;1;783;0,35;0,35;13;13;5,5
"2937";"Contopus sordidulus";0,37;1;769;0,37;0,37;16;16;203,6
"2938";"Contopus sordidulus";0,39;1;751;0,39;0,39;16;16;252,5
"2939";"Contopus sordidulus";0,41;1;723;0,41;0,41;15;15;0
"2940";"Contopus sordidulus";0,43;1;689;0,43;0,43;14;14;0
"2941";"Contopus sordidulus";NA;17;2;0,45;0,45;1;1;0
"2942";"Corapipo gutturalis";0,23;1;877;0,23;0,23;11;11;348,2
"2943";"Corapipo gutturalis";0,25;1;867;0,25;0,25;12;12;463,6
"2944";"Corapipo gutturalis";0,27;1;853;0,27;0,27;12;12;290,1
"2945";"Corapipo gutturalis";0,29;1;839;0,29;0,29;11;11;211,4
"2946";"Corapipo gutturalis";0,31;1;806;0,31;0,31;11;11;242
"2947";"Corapipo gutturalis";0,33;1;796;0,33;0,33;13;13;291,1
"2948";"Corapipo gutturalis";0,35;1;783;0,35;0,35;13;13;257,1
"2949";"Corapipo gutturalis";0,37;1;769;0,37;0,37;16;16;248,5
"2950";"Corapipo gutturalis";0,39;1;751;0,39;0,39;16;16;167,9
"2951";"Corapipo gutturalis";0,41;1;723;0,41;0,41;15;15;93,2
"2952";"Corapipo gutturalis";0,43;1;689;0,43;0,43;14;14;150,2
"2953";"Corapipo gutturalis";0,45;1;661;0,45;0,45;15;15;99,6
"2954";"Corapipo gutturalis";0,47;1;610;0,47;0,47;14;14;373,4
"2955";"Corapipo gutturalis";0,49;1;598;0,49;0,49;14;14;115,8
"2956";"Corapipo gutturalis";0,51;1;578;0,51;0,51;16;16;132,3
"2957";"Corapipo gutturalis";0,53;1;553;0,53;0,53;17;17;304,8
"2958";"Corapipo gutturalis";0,55;1;537;0,55;0,55;18;18;526,8
"2959";"Corapipo gutturalis";0,57;1;509;0,57;0,57;17;17;132,8
"2960";"Corapipo gutturalis";0,59;1;441;0,59;0,59;16;16;296,4
"2961";"Corapipo gutturalis";0,61;1;413;0,61;0,61;17;17;154,4
"2962";"Corapipo gutturalis";0,63;1;376;0,63;0,63;18;18;52,2
"2963";"Corapipo gutturalis";0,65;1;356;0,65;0,65;20;20;6,4
"2964";"Corapipo gutturalis";NA;2;29;0,79;0,79;7;7;0
"2965";"Corapipo gutturalis";NA;2;32;0,77;0,77;6;6;0
"2966";"Corapipo gutturalis";NA;2;36;0,75;0,75;5;5;0
"2967";"Corapipo gutturalis";NA;2;42;0,73;0,73;8;8;0
"2968";"Corapipo gutturalis";NA;2;45;0,71;0,71;8;8;0
"2969";"Corapipo gutturalis";NA;2;56;0,69;0,69;10;10;2,5
"2970";"Corapipo gutturalis";NA;2;58;0,67;0,67;9;9;1,3
"2971";"Corythopis torquatus";0,23;1;877;0,23;0,23;11;11;680,2
"2972";"Corythopis torquatus";0,25;1;867;0,25;0,25;12;12;657,8
"2973";"Corythopis torquatus";0,27;1;853;0,27;0,27;12;12;782,1
"2974";"Corythopis torquatus";0,29;1;839;0,29;0,29;11;11;685
"2975";"Corythopis torquatus";0,31;1;806;0,31;0,31;11;11;573,1
"2976";"Corythopis torquatus";0,33;1;796;0,33;0,33;13;13;579,8
"2977";"Corythopis torquatus";0,35;1;783;0,35;0,35;13;13;588,4
"2978";"Corythopis torquatus";0,37;1;769;0,37;0,37;16;16;687,6
"2979";"Corythopis torquatus";0,39;1;751;0,39;0,39;16;16;677,3
"2980";"Corythopis torquatus";0,41;1;723;0,41;0,41;15;15;643,7
"2981";"Corythopis torquatus";0,43;1;689;0,43;0,43;14;14;500,1
"2982";"Corythopis torquatus";0,45;1;661;0,45;0,45;15;15;516,7
"2983";"Corythopis torquatus";0,47;1;610;0,47;0,47;14;14;513,6
"2984";"Corythopis torquatus";0,49;1;598;0,49;0,49;14;14;391
"2985";"Corythopis torquatus";0,51;1;578;0,51;0,51;16;16;415,9
"2986";"Corythopis torquatus";0,53;1;553;0,53;0,53;17;17;957
"2987";"Corythopis torquatus";0,55;1;537;0,55;0,55;18;18;902,1
"2988";"Corythopis torquatus";0,57;1;509;0,57;0,57;17;17;1276,8
"2989";"Corythopis torquatus";0,59;1;441;0,59;0,59;16;16;322,8
"2990";"Corythopis torquatus";0,61;1;413;0,61;0,61;17;17;494,9
"2991";"Corythopis torquatus";0,63;1;376;0,63;0,63;18;18;522,3
"2992";"Corythopis torquatus";0,65;1;356;0,65;0,65;20;20;415,5
"2993";"Corythopis torquatus";0,67;1;251;0,67;0,67;10;10;265,9
"2994";"Corythopis torquatus";0,69;1;226;0,69;0,69;12;12;272,9
"2995";"Corythopis torquatus";0,71;1;191;0,71;0,71;13;13;115,2
"2996";"Corythopis torquatus";NA;1;22;0,91;0,91;6;6;38
"2997";"Corythopis torquatus";NA;1;28;0,89;0,89;4;4;36,4
"2998";"Corythopis torquatus";NA;1;42;0,87;0,87;6;6;97,2
"2999";"Corythopis torquatus";NA;1;60;0,85;0,85;6;6;43,2
"3000";"Corythopis torquatus";NA;1;69;0,83;0,83;7;7;30,6
"3001";"Corythopis torquatus";NA;1;95;0,81;0,81;9;9;55,8
"3002";"Corythopis torquatus";NA;1;113;0,79;0,79;8;8;42,1
"3003";"Corythopis torquatus";NA;1;127;0,77;0,77;10;10;95,7
"3004";"Corythopis torquatus";NA;1;155;0,75;0,75;13;13;76,2
"3005";"Corythopis torquatus";NA;1;168;0,73;0,73;13;13;217,2
"3006";"Corythopis torquatus";NA;2;3;0,93;0,93;2;2;1
"3007";"Cotinga cayana";0,23;1;877;0,23;0,23;11;11;566,8
"3008";"Cotinga cayana";0,25;1;867;0,25;0,25;12;12;641,2
"3009";"Cotinga cayana";0,27;1;853;0,27;0,27;12;12;660,9
"3010";"Cotinga cayana";0,29;1;839;0,29;0,29;11;11;610,8
"3011";"Cotinga cayana";0,31;1;806;0,31;0,31;11;11;529,1
"3012";"Cotinga cayana";0,33;1;796;0,33;0,33;13;13;518,7
"3013";"Cotinga cayana";0,35;1;783;0,35;0,35;13;13;715,8
"3014";"Cotinga cayana";0,37;1;769;0,37;0,37;16;16;579
"3015";"Cotinga cayana";0,39;1;751;0,39;0,39;16;16;654,7
"3016";"Cotinga cayana";0,41;1;723;0,41;0,41;15;15;461,3
"3017";"Cotinga cayana";0,43;1;689;0,43;0,43;14;14;407,9
"3018";"Cotinga cayana";0,45;1;661;0,45;0,45;15;15;381,4
"3019";"Cotinga cayana";0,47;1;610;0,47;0,47;14;14;488,8
"3020";"Cotinga cayana";0,49;1;598;0,49;0,49;14;14;393,7
"3021";"Cotinga cayana";0,51;1;578;0,51;0,51;16;16;652,8
"3022";"Cotinga cayana";0,53;1;553;0,53;0,53;17;17;827,9
"3023";"Cotinga cayana";0,55;1;537;0,55;0,55;18;18;1537,5
"3024";"Cotinga cayana";0,57;1;509;0,57;0,57;17;17;2284,6
"3025";"Cotinga cayana";0,59;1;441;0,59;0,59;16;16;239,6
"3026";"Cotinga cayana";0,61;1;413;0,61;0,61;17;17;398,4
"3027";"Cotinga cayana";0,63;1;376;0,63;0,63;18;18;564,4
"3028";"Cotinga cayana";0,65;1;356;0,65;0,65;20;20;709,2
"3029";"Cotinga cayana";0,67;1;251;0,67;0,67;10;10;331,5
"3030";"Cotinga cayana";0,69;1;226;0,69;0,69;12;12;310,2
"3031";"Cotinga cayana";0,71;1;191;0,71;0,71;13;13;158,9
"3032";"Cotinga cayana";NA;1;22;0,91;0,91;6;6;0
"3033";"Cotinga cayana";NA;1;28;0,89;0,89;4;4;0,8
"3034";"Cotinga cayana";NA;1;42;0,87;0,87;6;6;12,9
"3035";"Cotinga cayana";NA;1;60;0,85;0,85;6;6;13,2
"3036";"Cotinga cayana";NA;1;69;0,83;0,83;7;7;81,7
"3037";"Cotinga cayana";NA;1;95;0,81;0,81;9;9;110,7
"3038";"Cotinga cayana";NA;1;113;0,79;0,79;8;8;133,7
"3039";"Cotinga cayana";NA;1;127;0,77;0,77;10;10;98,5
"3040";"Cotinga cayana";NA;1;155;0,75;0,75;13;13;51,8
"3041";"Cotinga cayana";NA;1;168;0,73;0,73;13;13;258
"3042";"Cotinga cotinga";0,23;1;877;0,23;0,23;11;11;217,9
